date,retweets,favorites,text,permalink
03/20/18,0,0,"Good evening. Because of an earlier train with mechanical problems at Borough Hall, northbound 6 train service was affected. We hope to resume regular service soon. ^HKD",https://twitter.com/NYCTSubway/status/976224448067010565
03/20/18,0,0,"Hi, Miza. There was an earlier incident involving a train with mechanical problems at Borough Hall affecting service. At this time, 4 and 5 train service has resumed. Apologies for any inconvenience. ^CB",https://twitter.com/NYCTSubway/status/976222308942712833
03/20/18,0,0,Good evening. There was a train with mechanical problems at at Borough Hall. Service has now resumed. ^HKD,https://twitter.com/NYCTSubway/status/976220784778727425
03/20/18,2,6,"Northbound 2, 3, 4 and 5 trains are running with delays because of a train with mechanical problems at Borough Hall.",https://twitter.com/NYCTSubway/status/976217330710695936
03/20/18,1,6,Southbound F trains are running with delays because of a train with mechanical problems at Avenue X.,https://twitter.com/NYCTSubway/status/976199764722225152
03/20/18,0,3,Northbound 4 and 5 trains are running local from 42 St to 125 St because of a train with mechanical problems at 125 St.,https://twitter.com/NYCTSubway/status/976115057254961153
03/20/18,0,0,"There was a train with mechanical problems between Queens Plz and Lexington Av-59 St which caused service changes and delays in N, R and W trains. Service did resumed however with continuing delays.",https://twitter.com/Derrick_NYC/status/976097214320840704
03/20/18,0,0,"There was congestion along the N, R and W lines after there was a train with mechanical problems between Queens Plz and Lexington Av-59 St.",https://twitter.com/Derrick_NYC/status/976096933516398595
03/20/18,0,0,There was congestion caused by an earlier train with mechanical problems between Queens Plz and Lexington Av-59 St.,https://twitter.com/Derrick_NYC/status/976096730310676481
03/20/18,0,0,"There were still delays in N, Q, R and W trains after there was a train with mechanical problems",https://twitter.com/Derrick_NYC/status/976096517613383680
03/20/18,0,0,"The train with mechanical problems did moved out of the station and N, Q, R and W trains did resumed with delays.",https://twitter.com/Derrick_NYC/status/976096350969442304
03/20/18,2,1,Southbound R via F line from Roosevelt Av to Lexington Av-63 St then via Q to 57 St-7 Av train with mechanical problems at Queens Plaza.,https://twitter.com/NYCTSubway/status/976076922496143360
03/20/18,0,0,"Good morning, there is a train with mechanical problems between Queens Plaza and Lexington Av-59 St southbound service is delayed. ^AM",https://twitter.com/NYCTSubway/status/976059366758649857
03/20/18,0,0,Good morning. There was a train with mechanical problems in the tunnel. That train has just moved. Service has resumed. ^JP,https://twitter.com/NYCTSubway/status/976058960645099520
03/20/18,0,0,"Good morning Grace. There is a train with mechanical problems between Queens Plaza and Lexington Av-59 St which is causing delays on the N, Q and R trains. We hope to have service moving momentarily. ^TBJ",https://twitter.com/NYCTSubway/status/976058288025559041
03/20/18,7,5,Southbound R trains are running with delays because of a train with mechanical problems between Queens Plaza and Lexington Av-59 St.,https://twitter.com/NYCTSubway/status/976057376481710080
03/19/18,9,5,There is no F train service in both directions between Parsons Blvd and Jamaica-179 St because of a train with mechanical problems at 169 St,https://twitter.com/NYCTSubway/status/975899304631160832
03/19/18,4,6,Southbound 2 trains are running express from Gun Hill Rd to East 180 St because of a train with mechanical problems at Bronx Park East.,https://twitter.com/NYCTSubway/status/975890762066997249
03/19/18,0,0,Good afternoon. F train service was affected today by a train with mechanical problems at 7 Av. We apologize for the inconvenience. ^DG,https://twitter.com/NYCTSubway/status/975861558453657603
03/19/18,0,0,Why are we seeing so many mechanical problems with your trains!!??? Are you not performing PMs on your trains!?!?!? Your certainly charging us enough to be able to perform preventative maintenance o,https://twitter.com/EngDramaQu/status/975847050381275138
03/19/18,0,0,Good evening.Service was delayed because of a train with mechanical problems at Borough Hall.We apologize for any inconvenience.^EE,https://twitter.com/NYCTSubway/status/975846309151301634
03/19/18,0,0,Apologies. There were delays in A service because of the train with mechanical problems at Van Siclen.There is a southbound train at Beach 25 St approaching Mott Av-Far Rockaway very shortly. ^CB,https://twitter.com/NYCTSubway/status/975844050380251139
03/19/18,3,2,Some southbound 4 and 5 trains will end at Bowling Green because of a train with mechanical problems at Borough Hall.,https://twitter.com/NYCTSubway/status/975841128032428034
03/19/18,1,4,Southbound F and G trains are running express from Smith-9 Sts to Church Av because of a train with mechanical problems at 7 Av.,https://twitter.com/NYCTSubway/status/975838796062261250
03/19/18,1,3,Southbound A trains are running local from Broadway Junction to Euclid Av because of a train with mechanical problems at Van Siclen Av.,https://twitter.com/NYCTSubway/status/975831651279409152
03/19/18,5,4,Northbound F trains are stopping along the D line from Stillwell Av to W 4 St because of a train with mechanical problems at Kings Hwy.,https://twitter.com/NYCTSubway/status/975801825097060358
03/19/18,0,0,Good morning. Southbound C trains are running with delays because of a train with mechanical problems at 168 St. ^HKD,https://twitter.com/NYCTSubway/status/975726912252403714
03/19/18,4,6,"J, M and Z train service has resumed following an earlier incident involving a train with mechanical problems at Gates Av",https://twitter.com/NYCTSubway/status/975705992955654144
03/19/18,0,3,"@ NYCTSubway @ MTA Scrolling through your tweets and seeing the number of delays by 7:45 on a Monday morning is really disappointing. Signal problems, mechanical problems already?!",https://twitter.com/heatherfreyman/status/975699406568730625
03/19/18,0,0,Good morning. D trains are running with some delays this morning because of a train with mechanical problems at Bedford Park Blvd. Crews are responding now and we hope to be on the move soon. ^HKD,https://twitter.com/NYCTSubway/status/975693634539487233
03/19/18,5,4,Update: B and D trains are running with delays in both directions because of a train with mechanical problems at Bedford Park Blvd.,https://twitter.com/NYCTSubway/status/975693041691512835
03/19/18,4,8,Southbound D trains are running with delays because of a train with mechanical problems at Bedford Park Blvd.,https://twitter.com/NYCTSubway/status/975692138821439490
03/19/18,4,3,Southbound A trains are running local from 168 St to 145 St because of a train with mechanical problems at 168 St.,https://twitter.com/NYCTSubway/status/975685143544377345
03/19/18,6,4,4 and 5 train service has resumed following an earlier incident involving a train with mechanical problems at 59 St.,https://twitter.com/NYCTSubway/status/975676663685107712
03/18/18,1,2,Main St-bound 7 trains running with service changes because of a train with mechanical problems at Mets-Willets Point. http://Mta.info,https://twitter.com/NYCTSubway/status/975442156646293504
03/18/18,1,4,8 Av-bound L trains are running with delays because of a train with mechanical problems at Atlantic Av.,https://twitter.com/NYCTSubway/status/975413707382689799
03/18/18,0,0,Good morning. We see a Far Rockaway-bound A local train approaching 34 St-Penn Station. Because of a train with mechanical problems at 7 Av caused southbound A trains to be rescheduled .We apologize for the inconvenience. ^JG,https://twitter.com/NYCTSubway/status/975250719652671488
03/18/18,0,0,"Thank you, we see that E trains were stopping along the M line from West 4 St to 5 Av because of a train with mechanical problems at 7 Av. Did you receive our alerts regarding the E train? ^JG",https://twitter.com/NYCTSubway/status/975238452974358528
03/18/18,5,11,A and E trains have service changes and delays because of a train with mechanical problems at 7 Av.,https://twitter.com/NYCTSubway/status/975235013502529536
03/18/18,0,0,"Hi, Simone. There are service changes on the E line because of a train with mechanical problems at 7 Av. For details see the following link: http://www.mta.info ^GES",https://twitter.com/NYCTSubway/status/975233506619088897
03/18/18,3,6,Northbound E trains are stopping along the M line from W 4 St-Washington Sq to 5 Av because of a train with mechanical problems at 7 Av.,https://twitter.com/NYCTSubway/status/975231514953871361
03/17/18,0,1,"Hi, Matthew. Your train was held because crews were investigating a train with mechanical problems. ^HKD",https://twitter.com/NYCTSubway/status/975068390527328256
03/17/18,3,3,Good morning. There was a train with mechanical problems at 74 St which caused trains to run on the express track from Mets-Willets Point to Queensboro Plaza. Regular service has now resumed.^HKD,https://twitter.com/NYCTSubway/status/975022321579814912
03/17/18,6,6,Southbound F trains are running with delays because of a train with mechanical problems at B'way-Lafayette St.,https://twitter.com/NYCTSubway/status/974996932652425216
03/16/18,0,1,"There was an earlier incident from a train that experienced mechanical problems at Grand Central-42 St, causing delays and re-route in 6 train service. View our alerts archive at this link: https://www.mymtaalerts.com/messagearchive.aspx … ^JG",https://twitter.com/NYCTSubway/status/974793678861500421
03/16/18,0,0,Good evening. There was an earlier train with mechanical problems at 57 St which is causing some residual delays. We hope to resume regular service soon. ^HKD,https://twitter.com/NYCTSubway/status/974789922644258818
03/16/18,4,4,Some Jamaica Center-bound J trains end at 111 St because of a train with mechanical problems at Sutphin Blvd-JFK.,https://twitter.com/NYCTSubway/status/974780998578786304
03/16/18,4,3,Southbound 6 trains are running express from 14 St-Union Sq to Bklyn Bridge because of a train with mechanical problems at 42 St,https://twitter.com/NYCTSubway/status/974779849675100168
03/16/18,4,4,Northbound B and D trains are running with delays because of a train with mechanical problems at 145 St.,https://twitter.com/NYCTSubway/status/974778632165117952
